3/1/2014 3:00:46 PM,19.809009,18.80273,19.639251,20.180074,"1,369.599795",15.055952,15.030714,16.062068,7.126214,16.899601,6.990094,15.130935,15.268541,20.317407,20.067846,17.756048,17.504699,16.507372,18.033383,19.009058,21.312885,17.851899,18.823672,21.839127,17.169448,0.219938,30.662082
3/1/2014 3:01:46 PM,19.924257,18.814954,19.718359,20.236375,"1,369.632568",15.066402,15.043707,16.056727,7.226565,16.920546,6.747367,15.182777,15.306763,20.061441,20.086381,17.817725,17.605342,16.606736,18.03281,19.00732,21.115403,17.850817,18.824066,21.74032,17.170235,0.110673,30.698667
3/1/2014 3:02:46 PM,20.030708,18.823812,19.751615,20.246848,"1,369.654638",15.048419,15.042791,16.113857,7.028062,16.922169,6.831724,15.198199,15.316557,19.836218,20.077518,17.807032,16.906581,16.60649,18.132928,19.108258,21.017956,17.951263,18.923282,21.544412,17.17076,0.148183,30.547822
3/1/2014 3:03:46 PM,20.05399,18.831921,19.766225,20.241574,"1,369.675448",15.05347,15.039489,16.088429,6.915866,16.904554,6.729939,15.219043,15.329956,19.63244,20.072605,17.814243,17.005765,16.604572,18.135419,19.110798,21.018071,17.951771,18.923741,21.446703,17.169842,0.148754,30.173058
3/1/2014 3:04:46 PM,20.038072,18.839507,19.790255,20.2309,"1,369.705816",15.062716,15.089042,16.040528,6.93653,16.897653,6.717297,15.256062,15.378769,19.468608,20.105665,17.875259,16.907155,16.706624,18.133583,19.007304,21.115944,17.951263,18.923905,21.444343,17.171464,0.224245,29.946465
3/1/2014 3:05:46 PM,19.989844,18.837184,19.756118,20.188824,"1,369.713263",15.052034,15.067648,16.02659,7.07104,16.865601,6.800597,15.251735,15.41746,19.291592,20.110754,17.88706,16.909155,16.805218,18.133419,19.008205,21.116271,17.950706,18.824279,21.740074,17.169645,0.186401,29.756162
3/1/2014 3:06:46 PM,19.927363,18.842489,19.706098,20.158884,"1,369.730101",15.060081,15.064438,16.040435,7.398719,16.858409,7.007063,15.274303,15.454362,19.1276,20.121837,17.911202,16.908827,16.806496,18.134075,19.005993,21.115255,17.949558,19.02263,21.837504,17.071461,92.363266,29.19084
3/1/2014 3:07:46 PM,19.873194,18.83911,19.662766,20.142316,"1,369.734751",15.058505,15.081564,16.012014,7.387987,16.856836,7.17251,15.284527,15.476563,18.96666,20.110871,17.895325,16.906942,16.803939,18.134239,19.008058,21.409888,17.95064,19.02322,22.129908,17.071068,92.734332,0.069426
3/1/2014 3:08:46 PM,19.847583,18.832112,19.643117,20.148157,"1,369.737634",15.044764,15.112668,15.999192,7.378169,16.860519,7.371402,15.252092,15.490233,18.804609,20.105868,17.896651,16.907581,16.707542,18.133337,19.00873,21.409708,17.952247,19.022384,22.229616,17.071543,92.315725,-0.041412
3/1/2014 3:09:46 PM,19.859968,18.839442,19.663641,20.20391,"1,369.741611",15.050487,15.160146,16.008537,7.179981,16.883814,7.090887,15.24438,15.517913,18.681658,20.116444,17.922458,16.906565,16.806168,18.133534,18.907383,21.409708,17.950739,19.022908,22.228354,17.170563,91.678117,-0.044991
3/1/2014 3:10:46 PM,19.933725,18.861342,19.743918,20.252527,"1,369.741088",15.046318,15.066653,16.002739,6.820273,16.918621,6.603944,15.26726,15.542965,18.563675,20.136149,17.951619,16.907024,16.80548,18.134927,19.007845,21.410544,17.952247,19.023138,22.230698,17.170743,0.369642,-0.042395
3/1/2014 3:11:46 PM,20.010645,18.8761,19.828986,20.32292,"1,369.732179",15.042063,15.068027,15.999577,6.657494,16.927787,6.483601,15.291143,15.551779,18.423149,20.147095,17.965122,17.007404,16.806824,18.313248,19.207523,21.411609,18.051119,19.023826,22.033691,17.269173,0.110398,-0.044736
3/1/2014 3:12:46 PM,20.107873,18.881341,19.86893,20.326167,"1,369.726522",15.025717,15.056583,15.970003,6.812137,16.912556,6.633695,15.317095,15.54397,18.292816,20.135162,17.944293,17.007847,16.80548,18.631895,19.307904,21.410806,18.149991,19.023007,21.837963,17.369028,0.184552,-0.04387
3/1/2014 3:13:46 PM,20.119526,18.888665,19.887093,20.327518,"1,369.727313",15.01836,15.010552,15.974262,6.640921,16.911193,6.263621,15.299211,15.562568,18.162378,20.137779,17.966109,17.007437,16.906876,18.633943,19.307691,21.409741,18.250306,19.023957,21.837979,17.369094,0.185142,-0.04446
3/1/2014 3:14:46 PM,20.0753,18.878947,19.858585,20.311489,"1,369.724008",15.020409,15.045284,15.941842,6.670441,16.896926,6.250491,15.289643,15.558809,18.041124,20.15518,17.988433,17.005224,16.905598,18.833278,19.304707,21.408774,18.252322,19.122813,21.837356,17.269861,0.14838,-0.0421
3/1/2014 3:15:46 PM,20.015094,18.887791,19.825663,20.276051,"1,369.726106",15.004228,15.069955,15.921139,6.650103,16.882404,6.35117,15.283268,15.561691,17.933545,20.153893,18.000543,17.007994,16.905565,18.832212,19.406628,21.213209,18.151073,19.123731,21.839094,17.270796,0.149029,-0.042139
3/1/2014 3:16:46 PM,19.952007,18.874757,19.762203,20.222556,"1,369.719386",15.010393,15.081748,15.9146,6.807306,16.853033,6.52764,15.253671,15.56005,17.815647,20.14485,17.990577,17.00765,16.905762,18.831753,19.407513,21.018317,18.11198,19.123125,21.836471,17.269714,91.574085,-0.040094
3/1/2014 3:17:46 PM,19.903277,18.868678,19.729193,20.204739,"1,369.724757",15.006109,15.102156,15.905965,6.912418,16.847487,6.740583,15.223429,15.563571,17.714118,20.138417,17.961316,17.006224,16.90804,18.931855,19.307084,21.213554,18.150056,19.123616,21.936557,16.972081,91.946547,-0.039228
3/1/2014 3:18:46 PM,19.860872,18.870562,19.69998,20.20644,"1,369.719884",14.998195,15.103321,15.882455,6.706068,16.870582,6.701492,15.200267,15.552939,17.614755,20.136142,17.99163,16.909024,17.008027,18.932855,19.406694,21.114599,18.051217,19.121764,22.03379,16.969507,91.606441,-0.040684
3/1/2014 3:19:46 PM,19.864454,18.86293,19.7305,20.231164,"1,369.711726",14.992533,15.092757,15.868089,6.631725,16.866742,6.531235,15.171913,15.561798,17.530491,20.144061,18.012058,16.906172,17.007043,18.933543,19.306576,21.409692,18.050414,19.124567,21.837275,16.973441,91.677763,-0.04033
